model,fold,precision,recall
ir_revised,1,0.4176954732510288,0.9957953749124037
ir_revised,1,0.41781828873860627,0.9957953749124037
ir_revised,1,0.41794117647058826,0.9957953749124037
ir_revised,1,0.4180641365107384,0.9957953749124037
ir_revised,1,0.4181871689228958,0.9957953749124037
ir_revised,1,0.4183102737709744,0.9957953749124037
ir_revised,1,0.41843345111896346,0.9957953749124037
ir_revised,1,0.41855670103092785,0.9957953749124037
ir_revised,1,0.41868002357100764,0.9957953749124037
ir_revised,1,0.4185086943707633,0.9950946040644709
ir_revised,1,0.4186320754716981,0.9950946040644709
ir_revised,1,0.41875552934237686,0.9950946040644709
ir_revised,1,0.41887905604719766,0.9950946040644709
ir_revised,1,0.4190026556506344,0.9950946040644709
ir_revised,1,0.41912632821723733,0.9950946040644709
ir_revised,1,0.4192500738116327,0.9950946040644709
ir_revised,1,0.4193738924985233,0.9950946040644709
ir_revised,1,0.4194977843426883,0.9950946040644709
ir_revised,1,0.41962174940898345,0.9950946040644709
ir_revised,1,0.4197457877623411,0.9950946040644709
ir_revised,1,0.41957421643997633,0.9943938332165382
ir_revised,1,0.419698314108252,0.9943938332165382
ir_revised,1,0.4198224852071006,0.9943938332165382
ir_revised,1,0.4199467298017165,0.9943938332165382
ir_revised,1,0.4200710479573712,0.9943938332165382
ir_revised,1,0.4201954397394137,0.9943938332165382
ir_revised,1,0.4203199052132701,0.9943938332165382
ir_revised,1,0.42044444444444445,0.9943938332165382
ir_revised,1,0.4205690574985181,0.9943938332165382
ir_revised,1,0.4206937444411503,0.9943938332165382
ir_revised,1,0.4208185053380783,0.9943938332165382
ir_revised,1,0.42094334025511715,0.9943938332165382
ir_revised,1,0.42077151335311574,0.9936930623686054
ir_revised,1,0.42089640842980114,0.9936930623686054
ir_revised,1,0.42102137767220904,0.9936930623686054
ir_revised,1,0.42114642114642115,0.9936930623686054
ir_revised,1,0.42127153891859775,0.9936930623686054
ir_revised,1,0.4213967310549777,0.9936930623686054
ir_revised,1,0.4215219976218787,0.9936930623686054
ir_revised,1,0.42134998513232236,0.9929922915206727
ir_revised,1,0.42147531231409874,0.9929922915206727
ir_revised,1,0.4216007140731925,0.9929922915206727
ir_revised,1,0.4217261904761905,0.9929922915206727
ir_revised,1,0.42185174158975886,0.9929922915206727
ir_revised,1,0.42197736748064324,0.9929922915206727
ir_revised,1,0.42210306821566873,0.9929922915206727
ir_revised,1,0.42193087008343266,0.9922915206727401
ir_revised,1,0.4220566318926975,0.9922915206727401
ir_revised,1,0.4221824686940966,0.9922915206727401
ir_revised,1,0.42230838055472714,0.9922915206727401
ir_revised,1,0.4224343675417661,0.9922915206727401
ir_revised,1,0.42256042972247093,0.9922915206727401
ir_revised,1,0.42268656716417913,0.9922915206727401
