model,fold,precision,recall
IR,5,0.4105445116681072,0.9992987377279102
IR,5,0.4106628242074928,0.9992987377279102
IR,5,0.4107812049582012,0.9992987377279102
IR,5,0.4108996539792388,0.9992987377279102
IR,5,0.4110181713296798,0.9992987377279102
IR,5,0.41113675706866704,0.9992987377279102
IR,5,0.41125541125541126,0.9992987377279102
IR,5,0.4113741339491917,0.9992987377279102
IR,5,0.41149292520935604,0.9992987377279102
IR,5,0.41161178509532065,0.9992987377279102
IR,5,0.4117307136665704,0.9992987377279102
IR,5,0.41184971098265893,0.9992987377279102
IR,5,0.411968777103209,0.9992987377279102
IR,5,0.4117987275882013,0.9985974754558204
IR,5,0.4119178478449523,0.9985974754558204
IR,5,0.4117476851851852,0.9978962131837307
IR,5,0.4118668596237337,0.9978962131837307
IR,5,0.4119861030689056,0.9978962131837307
IR,5,0.4121054155806545,0.9978962131837307
IR,5,0.41222479721900346,0.9978962131837307
IR,5,0.4123442480440452,0.9978962131837307
IR,5,0.41246376811594204,0.9978962131837307
IR,5,0.4125833574949261,0.9978962131837307
IR,5,0.4127030162412993,0.9978962131837307
IR,5,0.4128227444154337,0.9978962131837307
IR,5,0.4129425420777713,0.9978962131837307
IR,5,0.4130624092888244,0.9978962131837307
IR,5,0.41318234610917537,0.9978962131837307
IR,5,0.4133023525994772,0.9978962131837307
IR,5,0.4134224288204532,0.9978962131837307
IR,5,0.4135425748328974,0.9978962131837307
IR,5,0.4136627906976744,0.9978962131837307
IR,5,0.4137830764757197,0.9978962131837307
IR,5,0.41390343222803955,0.9978962131837307
IR,5,0.4140238580157114,0.9978962131837307
IR,5,0.4141443538998836,0.9978962131837307
IR,5,0.41426491994177583,0.9978962131837307
IR,5,0.4143855562026791,0.9978962131837307
IR,5,0.41450626274395574,0.9978962131837307
IR,5,0.4146270396270396,0.9978962131837307
IR,5,0.41445642669775573,0.9971949509116409
IR,5,0.4145772594752187,0.9971949509116409
IR,5,0.4146981627296588,0.9971949509116409
IR,5,0.4148191365227538,0.9971949509116409
IR,5,0.4149401809162533,0.9971949509116409
IR,5,0.415061295971979,0.9971949509116409
IR,5,0.4151824817518248,0.9971949509116409
IR,5,0.415303738317757,0.9971949509116409
IR,5,0.4154250657318142,0.9971949509116409
IR,5,0.4155464640561075,0.9971949509116409
IR,5,0.4156679333528208,0.9971949509116409
IR,5,0.4154970760233918,0.9964936886395512
IR,5,0.415618601930389,0.9964936886395512
IR,5,0.41574019894675246,0.9964936886395512
IR,5,0.4158618671349137,0.9964936886395512
IR,5,0.41569086651053866,0.9957924263674615
IR,5,0.4158125915080527,0.9957924263674615
IR,5,0.4159343878148799,0.9957924263674615
IR,5,0.41605625549370057,0.9957924263674615
IR,5,0.41617819460726846,0.9957924263674615
IR,5,0.41630020521841105,0.9957924263674615
IR,5,0.41642228739002934,0.9957924263674615
IR,5,0.41654444118509826,0.9957924263674615
IR,5,0.4166666666666667,0.9957924263674615
IR,5,0.41678896389785736,0.9957924263674615
IR,5,0.4169113329418673,0.9957924263674615
IR,5,0.4170337738619677,0.9957924263674615
IR,5,0.4171562867215041,0.9957924263674615
IR,5,0.41727887158389654,0.9957924263674615
IR,5,0.4174015285126396,0.9957924263674615
IR,5,0.41752425757130257,0.9957924263674615
IR,5,0.4176470588235294,0.9957924263674615
IR,5,0.4177699323330391,0.9957924263674615
IR,5,0.41789287816362564,0.9957924263674615
IR,5,0.4180158963791581,0.9957924263674615
IR,5,0.41813898704358066,0.9957924263674615
IR,5,0.4182621502209131,0.9957924263674615
IR,5,0.41838538597525043,0.9957924263674615
IR,5,0.4185086943707633,0.9957924263674615
IR,5,0.4186320754716981,0.9957924263674615
IR,5,0.41875552934237686,0.9957924263674615
IR,5,0.41887905604719766,0.9957924263674615
IR,5,0.4190026556506344,0.9957924263674615
IR,5,0.41912632821723733,0.9957924263674615
IR,5,0.4192500738116327,0.9957924263674615
